INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
1/4/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,J2104,Northern pintail,S,32200,148,42,10,1,A,4,2,1,1,,,N249WN,2933,TRUE,TRUE,1,2013,Night,1740,AWP,,16R,,1400,190,,Climb,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,11 to 100,2 to 10,Medium,Y,"SOURCE = FOUR xxxx-x (xxxx-x-x-xxxxxx, x-xx-xxxxxx & Rx) & DAILY REPORT (x/xx/xx UPDATED DMG CODE: x/x/xx UPDATED COSTS)","ID BY SMITHSONIAN, FAA 9424. SWA2933 REPTD A BIRDSTRIKE SHORTLY AFTER DEPARTURE AND RETD TO LAND W/O FURTHER INCIDENT. #2 ENG HAD FAN BLADES BENT AND WERE REPLACED. A/C RETURNED TO SERVICE JAN 6.",30,,33060,,Deleted,Deleted,,Multiple,Pilot,,,4/17/2013 0:00,FALSE,TRUE
1/4/2013 0:00,CA,KSMF,SACRAMENTO INTL,ASA,ALASKA AIRLINES,B-737-800,D,J2104,Northern pintail,N,,148,43,10,1,A,4,2,1,1,,,N563AS,361,TRUE,TRUE,1,2013,Night,1750,AWP,,,,1000,170,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Medium,,"SOURCE = FAA DAILY REPT APP EVENT ENTRY#xxxxxx & TWO xxxx-x (xxxx-x-xx-xxxxxx & Rx) (x/xx/xx UPDATED PART, ALT, PHASE, SPEED, DMG: x/xx/xx UPDATE DMG: x/xx/xx UPDATED ID)",ID BY SMITHSONIAN. REMAINS SENT BY KSEA BIOL. STRUCK TWO BIRDS BELOW RADOME ON DEPARTURE FROM KSMF. FLT CONT TO DEST. NO DAMAGE FOUND ON INSPN.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,3/26/2013 0:00,FALSE,FALSE
1/4/2013 0:00,CA,KSMF,SACRAMENTO INTL,SKW,SKYWEST AIRLINES,CRJ700,D,J2104,Northern pintail,N,,188,16,22,4,A,4,2,5,5,,,N708SK,6510,TRUE,TRUE,1,2013,Night,,AWP,,16L,,1800,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. BLOOD ON LT L/E WING. TURN ON FINAL.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/21/2013 0:00,FALSE,FALSE
1/4/2013 0:00,CA,KLAX,LOS ANGELES INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,FALSE,1,2013,,,AWP,,24R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = THREE xxxx-x (xxxx-x-x-xxxxxx, Rx, Rx)",SWA FLT 3600 OBSERVED A RTHA STRUCK ON RWY 24R THRESH HOLD. NO DMG REPTD. ID CONFIRMED BY USDA/WS. PHASE OF FLT MOST LIKELY APRCH DUE TO LOCATION AND TIME OF DAY. 730 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/21/2013 0:00,FALSE,FALSE
1/4/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,K33,Hawks,N,,148,42,10,1,A,4,2,1,1,,,N292WN,56,TRUE,FALSE,1,2013,Day,930,AWP,,30R,,1450,190,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,,xxxx-x-x-xxxxxx,"LOCATION REPTD AS 1/2 NM, NW OF C/L RWY 30R.",,100,,103,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/21/2013 0:00,FALSE,FALSE
1/3/2013 0:00,CA,KSMF,SACRAMENTO INTL,SKW,SKYWEST AIRLINES,CRJ100/200,D,J2103,American wigeon,N,,188,10,22,N9,A,3,2,5,5,,,N964SW,6510,TRUE,TRUE,1,2013,Night,,AWP,,16L,,1200,150,2,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,SOURCE = xxxx-x (xxxx-x-xx-xxxxxx ) & DAILY REPORT,ID BY SMITHSONIAN. HIT A BIRD ON FINAL APCH. NO DMG REPORTED,,,,,Deleted,Deleted,1/4/2013 0:00,Multiple,Tower,,,2/19/2013 0:00,FALSE,FALSE
1/3/2013 0:00,CA,KSMF,SACRAMENTO INTL,UAL,UNITED AIRLINES,B-737-800,D,J2104,Northern pintail,N,,148,43,10,1,A,4,2,1,1,,,N37298,,TRUE,TRUE,1,2013,Night,2118,AWP,,16L,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,SOURCE = TWO xxxx-x(xxxx-x-xx-xxxxxx & Rx),ID BY SMITHSONIAN. NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/19/2013 0:00,FALSE,FALSE
1/3/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,J2210,Greater white-fronted goose,S,,148,24,10,1,A,4,2,1,1,,,N391SW,508,TRUE,TRUE,1,2013,Night,2230,AWP,,34L,,1500,185,5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,#2 ENG NOSE COWL,None,,No Cloud,None,2 to 10,2 to 10,Large,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx & x-x-xxxxxx & x-x-xxxxxx), DAILY REPORT, FAA ACCIDENT/INCIDENT PRELIM DATA & NEWS MEDIA","ID BY SMITHSONIAN. ATIS WARNING ONLY. DMG SEEMED LIMITED TO RT SIDE OF A/C. DMG TO #2 ENG NACELLE (DENT 14"" LONG BY 9"" WIDE) WITH BIRD INGESTION. DMG ABOVE RT INBOARD KRUEGER FLAP (DENT 7"" BY 5.5 ""), DENT ON RT INBOARD MIDLFAP LOWER SIDE 6"" BY 2"". #5 SLAT BUCKLED ON TOP EDGE. IT WAS REPLACED. NO CORE INGESTION.",,,,,Deleted,Deleted,,Multiple,Pilot,,,2/19/2013 0:00,FALSE,TRUE
1/3/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZT101,Red-winged blackbird,N,,148,42,10,1,A,4,2,1,1,,,N404WN,2868,TRUE,TRUE,1,2013,Day,805,AWP,,16R,,800,145,1,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,11 to 100,2 to 10,Small,Y,SOURCE = THREE xxxx-x (xxxx-x-x-xxxxxx & Rx & xxxxxx),"ID BY SMITHSONIAN, BIRD FIRST REPTD AS PIGEON. NO DMG. STRIKE WAS REPORTED ON DEPARTURE. JETPRO MECHANIC REMOVED BIRD RESIDUE FROM A/C AND BAGGTED FOR USDA INSPN.",1,1000,,1027,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/19/2013 0:00,FALSE,FALSE
1/2/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,M,,148,24,10,1,A,4,2,1,1,,,N339WN,2711,FALSE,FALSE,1,2013,Night,1800,AWP,,34L,,3000,230,18,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Medium,Y,xxxx-x-x-xxxxxx,CAPT'S REPORT INDICATED DENTED WING INBOARD OF LEFT ENGINE. FOLLOW UP WITH AIRLINE REPORTS MINOR DAMAGE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/19/2013 0:00,FALSE,TRUE
1/2/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,,3334,FALSE,FALSE,1,2013,,1736,AWP,,34L,,500,,2,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,,SWA 3334 REPORTED A BIRDSTRIKE ON 2-MILE FINAL. NO DMG REPTD.,,,,,Deleted,Deleted,1/3/2013 0:00,Daily Report,Tower,,,2/19/2013 0:00,FALSE,FALSE
1/1/2013 0:00,CA,KSAN,SAN DIEGO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,,,148,42,10,1,A,4,2,1,1,,,,1445,FALSE,FALSE,1,2013,Day,1630,AWP,,,,800,,3,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,,FLT 1445 STRUCK A BIRD AT 800 FT ON 2.5 MILE FINAL DMG UNKN. DATA ENTRY NOTE: CHECKING WITH OPER FOR FURTHER INFO),,,,,,,,Daily Report,,,,2/19/2013 0:00,FALSE,FALSE
12/31/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBL,Unknown bird - large,N,,148,24,10,1,A,4,2,1,1,,,N365SW,2143,FALSE,FALSE,12,2012,Night,1810,AWP,,16R,,4000,242,,Climb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,None,,2 to 10,Large,N,SOURCE = xxxx-x (xxxx-x-x-xxxxxx) & DAILY REPORT,"FLT 2143 RETURNED AND LANDED W/O FURTHER INCIDENT AFTER STRIKING AT LEAST 5 BIRDS (LIKELY GEESE) ON DEPARTURE BTWN 6000-7000 FEET. (DATA ENTRY NOTE: CAPT'S REPORT INDICATED 4,000 FT). IMPACT TO CORE OF #1 ENG,. LEFT AIR CONDITIONING, NOSE AND WINDSHLD. MX CLEANED REMAINS, RAN ENGINES AND PACKS. A/C RETURNED TO SERVICE JAN 1ST. BORESCOPE INSPN NEEDED WITHIN 10 FLIGHT CYCLES OR 15 HOURS.",3,12000,,12650,Deleted,Deleted,,Multiple,Pilot,,,2/7/2013 0:00,FALSE,FALSE
12/30/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N628SW,1096,FALSE,FALSE,12,2012,Night,1743,AWP,,34L,,1500,140,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,11 to 100,1,Medium,N,SOURCE = DAILY REPORT & xxxx-x (xxxx-xx-xx-xxxxxx),"NO DMG. SWA1096 REPORTED IMPACT WITH MULTIPLE GEESE UNDER 1000 FT PRIOR TO LDG. PILOT'S REPORT SAID, ""WHITE BIRD - GEESE?""",,,,,Deleted,Deleted,,Multiple,Pilot,,,2/7/2013 0:00,FALSE,FALSE
12/30/2012 0:00,CA,KSMF,SACRAMENTO INTL,AWE,US AIRWAYS,A-319,D,UNKBS,Unknown bird - small,N,,04A,6,23,1,A,4,2,1,1,,,N805AW,592,FALSE,FALSE,12,2012,,,AWP,,16L,,100,150,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,xxxx-x-xx-xxxxxx,DO NOT SUSPECT DMG.,,,,,,,,FAA Form 5200-7-E,,,,2/7/2013 0:00,FALSE,FALSE
12/30/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,N209WN,3334,FALSE,FALSE,12,2012,Dusk,1730,AWP,,34L,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,,Y,xxxx-xx-xx-xxxxxx,FLAPS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/7/2013 0:00,FALSE,FALSE
12/30/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,VRD,VIRGIN AMERICA,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,N622VA,352,FALSE,FALSE,12,2012,Day,952,AWP,,1R,,200,160,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,Y,xxxx-xx-xx-xxxxxx,EVID OF BIRDSTRIKE FOUND ON RADOME. NO REMAINS COLLECTED. REMAINS A/C INSPN COMPLETED.RELEASED FOR SERVICE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,2/7/2013 0:00,FALSE,FALSE
12/28/2012 0:00,CA,KLAX,LOS ANGELES INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,FALSE,12,2012,,,AWP,,24L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = FOUR xxxx-x (xxxx-xx-xx-xxxxxx, Rx, Rx, Rx)",BIRD LOCATED 180 FEET N OF C/L AROUND THE 7000 DRM SIGN JUST E OF TWY W. PHASE OF FLT MOST LIKELY T/O RUN DUE TO LOCATION AND TIME OF DAY. ID CONFIRMED BY WS. 1500 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/7/2013 0:00,FALSE,FALSE
12/27/2012 0:00,CA,KMRY,MONTEREY PENINSULA,UNK,UNKNOWN,UNKNOWN,,N6203,Red phalarope,,,,,,,,,,,,,,,,TRUE,TRUE,12,2012,,,AWP,,28L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-xx-xx-xxxxxx, Rx) (x/x/xx UPDATED SPECIES CODE)","ID BY SMITHSONIAN. BIRD FIRST REPTD AS COMMON TERN. FOUND AT 0900, DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/1/2013 0:00,FALSE,FALSE
12/26/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,J2103,American wigeon,N,,148,24,10,1,A,4,2,1,1,,,N641SW,9022,TRUE,TRUE,12,2012,Night,1645,AWP,,34L,,800,140,3,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Medium,Y,SOURCE = TWO xxxx-x (xxxx-xx-xx-xxxxxx) & DAILY REPORT (x/xx/xx UPDATE ID WITH xND xxxx-x REPT),"ID BY SMITHSONIAN, FAA 9387. NO DMG.",,,,,Deleted,Deleted,,Multiple,Pilot,,,2/11/2013 0:00,FALSE,FALSE
12/26/2012 0:00,CA,KSMF,SACRAMENTO INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,J2104,Northern pintail,N,,303,10,31,10,A,3,2,4,4,,,N406QX,2565,TRUE,TRUE,12,2012,Day,835,AWP,,16L,,3500,220,15,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,1,Medium,Y,"SOURCE = TWO xxxx-x (xxxx-x-x-xxxxxx, Rx)",ID BY SMITHSONIAN. LOCATION REPTD AS 15 NM N OF ARPT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/7/2013 0:00,FALSE,FALSE
12/26/2012 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,HAL,HAWAIIAN AIR,B-767-300,D,O2111,Rock pigeon,N,,148,97,34,46,A,4,2,1,1,,,N592HA,43,TRUE,FALSE,12,2012,Day,1000,AWP,,30R,,100,165,0,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,1,Small,Y,SOURCE = THREE xxxx-x (xxxx-xx-xx-xxxxxx & xxxxxx & Rx),PILOT REPTD STRIKE TO ATCT ON DEPARTURE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,2/7/2013 0:00,FALSE,FALSE
12/26/2012 0:00,CA,KSMF,SACRAMENTO INTL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,12,2012,,,AWP,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx, Rx & Rx)",FOUND ON 16R. NO STRIKE REPORTED,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/7/2013 0:00,FALSE,FALSE
12/25/2012 0:00,CA,KSAN,SAN DIEGO INTL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,12,2012,,,AWP,,27,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,RECVRD STRUCK PIGEON OFF OF TWY B NEAR B9. 615 AM DAWN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/7/2013 0:00,FALSE,FALSE
12/24/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,J2131,Northern shoveler,,,,,,,,,,,,,,,,TRUE,TRUE,12,2012,,,AWP,,10L/28R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-xx-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. R/O OBSERVED BIRD REMAINS ON RWY 10L/28R DURING RWY INSPN. REMAINS LOCATED APPROX 900 FEET DOWN THE E END OF RWY 28R JUST N OF RWY 28R C/L. R/O INQUIRED WITH TOWER REGARDING RECENT BIRDSTRIKES. NONE REPTD. BIRD REMAINS REMVD FROM RWY 28R. FEATHER SAMPLES SENT TO SI FOR ID. REMAINS PLACED IN OPS FREEZER. 135 AM NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/7/2013 0:00,FALSE,FALSE
12/24/2012 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-737-800,D,N6016,Western sandpiper,N,,148,43,10,1,A,4,2,1,1,,,N77296,126,TRUE,TRUE,12,2012,Day,1120,AWP,,28R,,0,120,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,11 to 100,2 to 10,Small,Y,SOURCE = THREE xxxx-x (xxxx-xx-xx-xxxxxx & xxxxxx & Rx),ID BY SMITHSONIAN. MULTIPLE STRIKES ON AND ABOVE NOSE CONE AND ABOVE CAPT'S WINDOW. NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,2/7/2013 0:00,FALSE,FALSE
12/23/2012 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N258WN,1729,FALSE,FALSE,12,2012,Day,1051,AWP,,16R,,20,140,0,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,2 to 10,1,Small,N,SOURCE = DAILY REPORT & xxxx-x(xxxx-xx-xx-xxxxxx),"AT LIFTOFF, BIRD HIT LOWER RT SDIE OF NOSE. NO DMG. REPORTED STRIKE TO ATCT.",,,,,Deleted,Deleted,,Multiple,Pilot,,,2/7/2013 0:00,FALSE,FALSE
